"pid","STATION_KEY","NHDP21_COM","POURID","SITE_NAME","HU_6_NAME","HU_8_NAME","HU_10_NAME","HU_12_NAME","HU_08","HU_10","HU_12","LONG_RAW","LAT_RAW","NHDHigh","NHDh_Reach","NHDP21_Rea","NHDP12_COM","RESOLUTION","ECO3_NAME","VERSION","X","Y","NEAR_FID","NEAR_DIST","NEAR_X","NEAR_Y","NEAR_ANGLE","rid","ratio","upDist","afvArea","locID","netID","ORIG_FID","sum_1095_days","XSLOPE_MAP","MIN_Z","KFACT_MARCA","OWN_FED_PRCA","Q0001E_adj","SUSCEP4_PRCA","DIS_1YR_PARCA","TYPEF_PRCA","DIS_3YR_PRSA","ROADLEN_DRSA","OWN_URB_PARCA","KFACT_MRCA","log10_BSTI","HDWTR","log10_BSTI.predSE","log10_BSTI_obs","BSTI","BSTI_target","Sed_Stressor","pr_target","predSE_untran"
1286,"dfw_6690",24527420,421,"Big Cr","Southern Oregon Coastal","Umpqua","Upper Smith River","Big Creek-Smith River",17100303,171003030,171003030604,-123.6784,43.74463,NA,"NA",17100303000400,24527420,"Medium","Coast Range","SSN_ALL_20140822",-2188950,2626860,17413,0,-2188950,2626860,0,17412,0.496095391884,112280.497757,0.00349733221766,"1089","22",526,40.3787910571823,4.62492526567455,19.0205458558809,39.3374785513091,90.4862579281184,1.28918568372556,7.94573643410853,0.981873111782477,15.6082556433515,4.99649061238813,0,0,0.0964450369848637,59.3889642649348,"0",9.74088902978854,63.9580085706842,15,12,TRUE,20,1.51049832964665
1294,"dfw_6603",24527538,345,"W. Fork Smith R.","Southern Oregon Coastal","Umpqua","Lower Smith River","West Fork Smith River",17100303,171003030,171003030701,-123.7019,43.88108,NA,"NA",17100303000400,24527538,"Medium","Coast Range","SSN_ALL_20140822",-2186400,2642010,16213,0,-2186400,2642010,0,16212,0.124795239777,96940.1406234,0.00479750607227,"1088","22",534,44.9549333999959,4.48857877458579,18.7888926605505,45.4734619329877,51.674045003327,2.71396221187442,2.54901960784314,5.90012589173311,23.7538291154537,4.99649061238813,0,0,0.0494733689189309,50.6908442268903,"0",9.67718756122078,49.1116966335647,7,9,FALSE,28.6,1.50642972100921
1303,"dfw_6456",24527892,338,"W. Joyce","Southern Oregon Coastal","Umpqua","Lower Smith River","Otter Creek-Smith River",17100303,171003030,171003030707,-124.0634,43.77716,NA,"NA",17100303000600,24527892,"Medium","Coast Range","SSN_ALL_20140822",-2217480,2639280,16567,0,-2217480,2639280,0,16566,0.962611909913,33519.3094989,0.00099358389638,"1087","22",543,39.5203297335241,14.4067132459751,8.98278538975147,0,51.674045003327,0.0982057134024723,2.74636510500808,4.52261306532663,0,4.99649061238813,0,0,0.0923832916674835,71.1243552191766,"100",9.84836774866972,73.0034176042138,21,20,TRUE,4.8,1.51738791474806
1280,"dfw_62688",24527132,439,"Bear Cr.","Southern Oregon Coastal","Umpqua","Elk Creek","Billy Creek",17100303,171003030,171003030306,-123.3672,43.62847,NA,"NA",17100303000300,24527132,"Medium","Klamath Mountains","SSN_ALL_20140822",-2168730,2607330,10242,0,-2168730,2607330,0,10241,0.713731345707,121504.53888,0.00414521757554,"1086","22",520,27.1519431608829,9.5470394266256,20.6422018348624,57.2331310413678,51.674045003327,1.45262065678954,1.73160173160173,4.87879018162474,46.1249114394441,4.99649061238813,0,0,0.282237310325502,63.8398711586367,"0",9.74000688305949,63.9580085706842,15,15,FALSE,0,1.51044191202879
1309,"dfw_62316",24528200,440,"Littly Sandy","Southern Oregon Coastal","Umpqua","Elk Creek","Lower Pass Creek",17100303,171003030,171003030305,-123.2816,43.73323,NA,"NA",17100303000800,24528200,"Medium","Willamette Valley","SSN_ALL_20140822",-2158830,2616570,19192,0,-2158830,2616570,0,19191,0.440386286593,130093.281298,0.00267128217668,"1085","22",549,28.0484658813219,4.7735197133128,15.9403669724771,69.5513643897507,51.674045003327,0.712270622308501,0,2.87604256542997,26.5748239242762,4.99649061238813,0,0,0.0743712733990886,72.9188352485174,"0",9.75659573829503,80.3285741152057,29,22,TRUE,24.1,1.51150320369571
1291,"dfw_62312",24527508,367,"Panther Cr","Southern Oregon Coastal","Umpqua","Upper Smith River","Halfway Creek-Smith River",17100303,171003030,171003030602,-123.5016,43.79966,NA,"NA",17100303000400,24527508,"Medium","Coast Range","SSN_ALL_20140822",-2173620,2628660,17133,0,-2173620,2628660,0,17132,0.347861263221,141188.196873,0.00457559379512,"1084","22",531,31.5062620378028,7.16027956996918,22.4770642201835,43.880458176859,51.674045003327,1.59989566871893,4.29577464788732,2.8785046728972,33.3581457168201,4.99649061238813,0,0,0.0381557276841528,64.648571553124,"0",9.7120405800845,68.2640305518506,17,15,TRUE,11.8,1.50865442145326
1292,"dfw_62293",24527514,346,"South Sister","Southern Oregon Coastal","Umpqua","Upper Smith River","South Sister Creek",17100303,171003030,171003030603,-123.6748,43.82806,NA,"NA",17100303000400,24527514,"Medium","Coast Range","SSN_ALL_20140822",-2186040,2635650,10214,0,-2186040,2635650,0,10213,0.145720830569,92261.1752599,0.00875146244591,"1083","22",532,35.8336219503703,2.47284651458436,10.0070475979026,36.1478166416294,51.674045003327,4.01058192796741,2.24957555178268,0.85912906610703,36.7661717963898,4.99649061238813,0,0,0.023256501061196,63.8914303384166,"0",9.72424099079473,69.5409757872047,18,15,TRUE,16.7,1.50943396104482
943,"dfw_6104",23893433,339,"Carle Cr","Northern Oregon Coastal","Siltcoos","Siltcoos River-Frontal Pacific Ocean","Maple Creek",17100207,171002070,171002070101,-124.0326,43.9046,NA,"NA",17100207000100,23893433,"Medium","Coast Range","SSN_ALL_20140822",-2211000,2652120,15319,0,-2211000,2652120,0,15318,0.241274259659,15182.4848353,0.0082984470926,"1082","25",372,46.8456544151494,13.2210433211546,2.46357215671365,0,51.674045003327,0.208961054651175,0.263157894736842,5.63514804202483,15.5005474400165,4.99649061238813,0,0,0.0429398670073798,69.2785661682871,"100",9.75982226296266,71.9047202619437,21,19,TRUE,9.5,1.51170971104189
944,"dfw_6080",23893437,347,"Bear Cr Trib D","Northern Oregon Coastal","Siltcoos","Siltcoos River-Frontal Pacific Ocean","Fiddle Creek",17100207,171002070,171002070102,-123.9832,43.90099,NA,"NA",17100207000100,23893437,"Medium","Coast Range","SSN_ALL_20140822",-2207340,2650590,15635,0,-2207340,2650590,0,15634,0.218639449732,22722.2618896,0.0136259848374,"1081","25",373,47.6538840178427,8.11662506557635,2.67155551455437,0,94.7515745276417,0.287070964619559,3.34190231362468,1.25962211336599,0,4.99649061238813,0,0,0.0325736002765107,64.028191223612,"100",9.68402972719215,65.4822621780863,16,15,TRUE,6.2,1.50686620384309
941,"dfw_6041",23893325,340,"Five Mile Cr","Northern Oregon Coastal","Siltcoos","Siltcoos River-Frontal Pacific Ocean","Tahkenitch Lake-Frontal Pacific Ocean",17100207,171002070,171002070104,-124.0106,43.83665,NA,"NA",1.7100207e+13,23893325,"Medium","Coast Range","SSN_ALL_20140822",-2211510,2644380,11957,0,-2211510,2644380,0,11956,0.479837888456,22977.0032304,0.117818039536,"1080","26",370,46.7693646257253,0.217933951396104,1.85135248516678,26.7368556912961,51.674045003327,1.32586851288968,1.48698884758364,0.519480519480519,26.8982988748221,4.99649061238813,0,0,0.16496744520288,70.6928806974164,"0",8.82921259771435,76.0225521340393,25,20,TRUE,20,1.45330208149704
1097,"dfw_588",23876721,123,"Summit Cr S Fk","Northern Oregon Coastal","Wilson-Trask-Nestucca","Trask River","South Fork Trask River",17100203,171002030,171002030404,-123.6169,45.35632,NA,"NA",17100203000500,23876721,"Medium","Coast Range","SSN_ALL_20140822",-2132520,2797440,4953,0,-2132520,2797440,0,4952,0.284344950387,55990.9869762,0.00340610332855,"1079","14",133,67.5228444253165,18.3034880754764,28.5253657349752,66.4176809157752,51.674045003327,1.13875445691269,1.45278450363196,0.289351851851852,22.82308254629,4.99649061238813,0,0,0.157666535277887,28.5502747942439,"0",9.27853658876398,25.9467325036645,2,3,FALSE,50,1.48121562848874
969,"dfw_5806",23910075,393,"Kentuck Cr","Southern Oregon Coastal","Coos","Coos Bay-Frontal Pacific Ocean","Coos Bay",17100304,171003040,171003040306,-124.1029,43.44957,NA,"NA",17100304000300,23910075,"Medium","Coast Range","SSN_ALL_20140822",-2231160,2605230,19928,0,-2231160,2605230,0,19927,1,29500.7099347,0.00636083778749,"1078","36",398,43.127326293704,8.78802403664595,6.62247447862538,61.6421939891202,51.674045003327,0.156861463710362,0,8.84573894282632,100,4.99649061238813,0,0,100,52.2204176357257,"0",9.7323319693435,51.893465007329,8,9,FALSE,12.5,1.50995115249568
1210,"dfw_5768",23910271,394,"Cougar Cr.","Southern Oregon Coastal","Coos","Millicoma River","West Fork Millicoma River",17100304,171003040,171003040204,-123.8808,43.59618,NA,"NA",17100304000300,23910271,"Medium","Coast Range","SSN_ALL_20140822",-2209350,2615550,18942,0,-2209350,2615550,0,18941,0.0696186795456,104021.238021,0.00251950633263,"1077","36",407,56.1650684451313,13.673456565509,41.6538432438002,0,51.674045003327,0.28567008487654,6.71798460461861,1.51515151515152,17.2525628351805,4.99649061238813,0,0,0.0428538387829684,52.49590670198,"100",9.73017885123105,54.3818416115412,9,9,FALSE,0,1.50981350359916
1301,"dfw_56971",24527852,348,"Railroad Cr.","Southern Oregon Coastal","Umpqua","Lower Smith River","Lower North Fork Smith River",17100303,171003030,171003030706,-123.8974,43.81,NA,"NA",17100303000600,24527852,"Medium","Coast Range","SSN_ALL_20140822",-2203680,2638920,12127,0,-2203680,2638920,0,12126,0.791092020196,50427.6774518,0.00100832454315,"1076","22",541,43.5125267739575,20.8525252265118,9.71568603515625,34.9135939614726,51.674045003327,0.311064986794135,18.8888888888889,7.24725943970767,24.8162012823902,4.99649061238813,0,0,0.391329313809935,65.2938837206454,"0",9.52535982422889,80.3285741152057,29,16,TRUE,44.8,1.49677662604328
963,"dfw_5645",23909939,458,"Millicoma R E Fk","Southern Oregon Coastal","Coos","Millicoma River","East Fork Millicoma River",17100304,171003040,171003040203,-123.9109,43.41353,NA,"NA",17100304000200,23909939,"Medium","Coast Range","SSN_ALL_20140822",-2217510,2596890,21307,0,-2217510,2596890,0,21306,0.396446609407,69793.0302528,0.0439322863184,"1075","36",392,44.5497458630895,19.0940788532512,10.2064220183486,53.7535553847418,51.674045003327,12.0808703623208,11.353711790393,3.33269119630129,39.6723764237296,4.99649061238813,0,0,0.0983608156763549,48.4202239905461,"0",9.61922613590512,49.1116966335647,7,8,FALSE,14.3,1.50273725158737
962,"dfw_5566",23909923,395,"Woodruff Cr","Southern Oregon Coastal","Coos","Millicoma River","Millicoma River",17100304,171003040,171003040205,-124.0186,43.42325,NA,"NA",17100304000200,23909923,"Medium","Coast Range","SSN_ALL_20140822",-2225520,2600430,20822,0,-2225520,2600430,0,20821,0.0377568199435,47446.6514807,0.00463911769198,"1074","36",391,40.8632857106431,16.0686181548297,1.24063461548692,53.9639658468423,51.674045003327,1.14875727427899,4.22297297297297,0.809654750992973,35.8547851424649,4.99649061238813,0,0,0.0699670443542223,53.1454501545772,"0",9.30891957437654,60.5782909493797,12,9,TRUE,25,1.48312236152077
957,"dfw_5533",23909851,492,"Williams R.","Southern Oregon Coastal","Coos","South Fork Coos River","Wilson Creek-Williams River",17100304,171003040,171003040101,-123.6215,43.19805,NA,"NA",17100304000200,23909851,"Medium","Coast Range","SSN_ALL_20140822",-2202090,2567100,12230,0,-2202090,2567100,0,12229,0.624383700231,118371.077837,0.0278767735189,"1073","36",386,29.8796913653157,4.7735197133128,52.8669724770642,48.9941490562737,51.674045003327,4.45323038163942,0.668896321070234,3.94212765957447,37.4454377777104,4.99649061238813,0,0,0.17803245008185,53.6265129451367,"0",9.69687227484016,60.5782909493797,12,10,TRUE,16.7,1.50768581099466
1218,"dfw_5360",23910719,459,"Coal Cr","Southern Oregon Coastal","Coos","South Fork Coos River","Williams River-South Fork Coos River",17100304,171003040,171003040106,-123.8621,43.34919,NA,"NA",17100304000500,23910719,"Medium","Coast Range","SSN_ALL_20140822",-2215800,2588820,22452,0,-2215800,2588820,0,22451,0.23032797512,74757.437175,0.00685458164884,"1072","36",415,43.2766827878738,18.5949436192925,16.8892869973839,56.2746803944136,51.674045003327,1.79252488733358,11.0195674562307,1.41307919815971,11.9770716507164,4.99649061238813,0,0,0.0475726961089865,50.3403803762864,"0",9.69210314099472,51.893465007329,8,8,FALSE,0,1.5073813944242
1216,"dfw_5338",23910565,460,"Rogers Cr","Southern Oregon Coastal","Coos","South Fork Coos River","Daniels Creek-South Fork Coos River",17100304,171003040,171003040107,-124.0511,43.36834,NA,"NA",17100304000500,23910587,"Medium","Coast Range","SSN_ALL_20140822",-2229810,2595360,21149,0,-2229810,2595360,0,21148,0.127425932788,41779.8181517,0.00183601541674,"1071","36",413,37.2897836350852,18.758626500209,3.11010939431846,0,51.674045003327,0.35810916909842,3.0952380952381,7.2573463935886,28.6534360007886,4.99649061238813,0,0,0.0258694563096556,52.4553652048989,"100",9.11658162092355,60.5782909493797,12,9,TRUE,25,1.4710931669541
1222,"dfw_5200",23910823,449,"Cox Canyon","Southern Oregon Coastal","Coos","Coos Bay-Frontal Pacific Ocean","Winchester Slough",17100304,171003040,171003040305,-124.3123,43.26886,NA,"NA",17100304000600,23910823,"Medium","Coast Range","SSN_ALL_20140822",-2253150,2590800,22327,0,-2253150,2590800,0,22326,0.281632289474,13695.9458788,0.00236375904252,"1070","36",419,34.2684770248057,2.85011199880824,0.484163394455516,0,51.674045003327,0.356354073333292,0.0361663652802893,3.78167641325536,39.1559953214964,4.99649061238813,0,0,0.0257403408891719,79.1051609103921,"100",9.43891140462412,87.1229727005843,39,28,TRUE,28.2,1.49130796201195
949,"dfw_5146",23909799,461,"(blank)","Southern Oregon Coastal","Coos","South Fork Coos River","Tioga Creek",17100304,171003040,171003040104,-123.8179,43.25542,NA,"NA",17100304000100,23909799,"Medium","Coast Range","SSN_ALL_20140822",-2215500,2577990,24386,0,-2215500,2577990,0,24385,0.250891515551,95336.4652997,0.0377458352444,"1069","36",378,38.9086319197773,1.27562862862486,23.1216396730756,45.1295724297357,51.674045003327,11.0955353057178,3.50740452065472,3.17424021951524,35.6156083127227,4.99649061238813,0,0,0.0539446375126768,60.6425874424824,"0",9.53891904383048,65.4822621780863,16,13,TRUE,18.8,1.49763618988421
1257,"dfw_5072",23915053,462,"Hudson Cr.","Southern Oregon Coastal","Coquille","North Fork Coquille River","Hudson Creek-North Fork Coquille River",17100305,171003050,171003050403,-124.0042,43.25572,NA,"NA",17100305000300,23915053,"Medium","Coast Range","SSN_ALL_20140822",-2229840,2582190,23735,0,-2229840,2582190,0,23734,0.460277219154,111656.162262,0.0053328809288,"1068","39",454,35.1993453100025,7.28809807718823,10.208383719068,54.7907177878789,51.674045003327,1.71307967311834,8.2258064516129,2.58119115624669,15.3443450037808,4.99649061238813,0,0,0.0318875081673644,61.4850334567475,"0",9.33659115644353,63.9580085706842,15,14,TRUE,6.7,1.48486107169291
981,"dfw_5051",23915085,463,"Woodward","Southern Oregon Coastal","Coquille","North Fork Coquille River","Hudson Creek-North Fork Coquille River",17100305,171003050,171003050403,-124.0703,43.26256,NA,"NA",17100305000400,23915085,"Medium","Coast Range","SSN_ALL_20140822",-2234700,2584440,23454,0,-2234700,2584440,0,23453,0.149095583629,108872.192565,0.00592604071957,"1067","39",459,34.9285178676626,2.45659192827104,10.6353066680628,67.1880835448826,100,1.88514084823671,0,2.92779426310584,94.6768821179702,4.99649061238813,0,0,0.454514966668281,57.4769814754954,"0",9.08683326579735,63.9580085706842,15,11,TRUE,26.7,1.46924137825827
980,"dfw_5050",23915085,464,"Woodward Cr","Southern Oregon Coastal","Coquille","North Fork Coquille River","Hudson Creek-North Fork Coquille River",17100305,171003050,171003050403,-124.0657,43.26712,NA,"NA",17100305000400,23915085,"Medium","Coast Range","SSN_ALL_20140822",-2234250,2584890,23418,0,-2234250,2584890,0,23417,0.641948359048,109526.162262,0.0056645033629,"1066","39",458,38.8747846573934,4.37007927333259,11.5882450880698,66.9230409653647,51.674045003327,1.65331448658312,0,3.06478873239437,49.0516087613927,4.99649061238813,0,0,0.413148063617144,56.779458727057,"0",9.17000227940303,51.893465007329,8,11,FALSE,37.5,1.47442438030561
988,"dfw_5030",23915353,465,"Steel Cr.","Southern Oregon Coastal","Coquille","North Fork Coquille River","Hudson Creek-North Fork Coquille River",17100305,171003050,171003050403,-124.0928,43.20757,NA,"NA",17100305000500,23915353,"Medium","Coast Range","SSN_ALL_20140822",-2238300,2579130,24332,0,-2238300,2579130,0,24331,0.84269365357,100054.627638,0.00430044171438,"1065","39",466,30.6622528860991,2.22536786604945,4.72894860223892,65.0939778354671,51.674045003327,1.46804587869139,0,4.03680617393885,100,4.99649061238813,0,0,0.261164835131051,70.6184758766672,"0",9.74424392044995,76.9488564939012,26,20,TRUE,23.1,1.51071291063643
970,"dfw_49732",23910099,396,"Larson Cr.","Southern Oregon Coastal","Coos","Coos Bay-Frontal Pacific Ocean","Haynes Inlet",17100304,171003040,171003040304,-124.1102,43.49226,NA,"NA",17100304000300,23910099,"Medium","Coast Range","SSN_ALL_20140822",-2230350,2609940,19696,0,-2230350,2609940,0,19695,0.368453700434,29609.8982439,0.00752875014597,"1064","36",399,41.3228071995976,10.5544348952742,3.16950997168865,36.3224533496244,51.674045003327,1.02268464139965,8.95522388059701,3.26876513317191,33.1025821544022,4.99649061238813,0,0,0.0260326275598751,56.0724971576494,"0",9.74263293907906,58.6878635927076,12,11,TRUE,8.3,1.51060986741549
1239,"dfw_49731",23914541,519,"Dement Cr.","Southern Oregon Coastal","Coquille","South Fork Coquille River","Dement Creek-South Fork Coquille River",17100305,171003050,171003050208,-124.1918,42.93703,NA,"NA",17100305000100,23914541,"Medium","Coast Range","SSN_ALL_20140822",-2254620,2553090,26734,0,-2254620,2553090,0,26733,0.410905818312,89867.722882,0.00468277357219,"1063","39",436,29.2096479250918,5.12543711116225,7.53741009773465,93.5451159065218,51.674045003327,1.50940355631319,0.403225806451613,18.3857837784176,40.4408101081753,4.99649061238813,0,0,0.377589357016674,58.1649521796563,"0",9.450016148456,56.6328520596922,11,12,FALSE,9.1,1.49200932002449
982,"dfw_49726",23915125,450,"Sevenmile Cr.","Southern Oregon Coastal","Coquille","Coquille River","Coquille River Estuary",17100305,171003050,171003050506,-124.3493,43.20372,NA,"NA",17100305000400,23915125,"Medium","Coast Range","SSN_ALL_20140822",-2258190,2584800,23507,0,-2258190,2584800,0,23506,0.829182496223,19277.9263941,0.00432025539285,"1062","39",460,30.9825849415213,1.38971988697883,1.35278640012128,68.6596523751974,51.674045003327,1.22973054408067,0,11.0900354071826,65.1445412390137,4.99649061238813,0,0,0.16464551446481,79.8731999919703,"0",9.89717217554651,92.3931176785609,49,29,TRUE,40.8,1.52052673476189
1223,"dfw_49725",23910831,466,"Hatcher Cr.","Southern Oregon Coastal","Coos","South Fork Coos River","Tioga Creek",17100304,171003040,171003040104,-123.8184,43.30888,NA,"NA",17100304000600,23910831,"Medium","Coast Range","SSN_ALL_20140822",-2213760,2583540,23560,0,-2213760,2583540,0,23559,0.798568470194,85743.1644408,0.00375192622519,"1061","36",420,37.2157146612211,19.6470519542596,22.1264006560439,57.8204069075854,51.674045003327,0.827497651309549,9.04977375565611,2.38923683600093,28.4825843000426,4.99649061238813,0,0,0.20265093709393,52.0419372479157,"0",9.53363827215909,49.1116966335647,7,9,FALSE,28.6,1.49730136560519
