"","LONG_RAW","LAT_RAW","upDist","afvArea","SPLASH","ROADX","ROADLENRCAM","ROADLENRSAM","SINUMAP","TYPEF","ASPLASH","AROADX","POPRCA2010","ARCASQM","ARSASQM","APOPRCA2010","sum_60_days","sum_180_days","sum_365_days","sum_1095_days","X6month_count_60_days","X2year_count_60_days","X10year_count_60_days","X25year_count_60_days","X50year_count_60_days","X100year_count_60_days","X6month_count_180_days","X2year_count_180_days","X10year_count_180_days","X25year_count_180_days","X50year_count_180_days","X100year_count_180_days","X6month_count_365_days","X2year_count_365_days","X10year_count_365_days","X25year_count_365_days","X50year_count_365_days","X100year_count_365_days","X6month_count_1095_days","X2year_count_1095_days","X10year_count_1095_days","X25year_count_1095_days","X50year_count_1095_days","X100year_count_1095_days","PPT_1981_2010","XSLOPE_MAP","MIN_Z","Q0001A","STRMPWR","FSS_26Aug14","YEAR","MONTH","PLITHCOMPRCA","PLITHCOMPRSA","PLITHERODRCA","PLITHERODRSA","MKFACTRCA","PCLAYRCA","PSANDRCA","PSILT_CLAYRCA","PSILTRCA","PSUSCEP4_DE","PSUSCEP5_DE","DROADX","DROADLENRCAM","DROADLENRSAM","PDISRCA_1YR","PDISRCA_3YR","PDISRCA_10YR","PDISRSA_1YR","PDISRSA_3YR","PDISRSA_10YR","POWNRCA_PRI","POWNRCA_ODF","POWNRCA_FED","POWNRCA_URB","POWNRCA_AGR","POWNRSA_PRI","POWNRSA_ODF","POWNRSA_FED","POWNRSA_URB","POWNRSA_AGR","PATYPEF","PALITHCOMPRCA","PALITHCOMPRSA","PALITHERODRCA","PALITHERODRSA","MAKFACTRCA","PACLAYRCA","PASANDRCA","PASILT_CLAYRCA","PASILTRCA","PASUSCEP4_DE","PASUSCEP5_DE","DAROADX","DAROADLENRCAM","DAROADLENRSAM","PADISRCA_1YR","PADISRCA_3YR","PADISRCA_10YR","PADISRSA_1YR","PADISRSA_3YR","PADISRSA_10YR","DAPOPRCA2010","PAOWNRCA_PRI","PAOWNRCA_ODF","PAOWNRCA_FED","PAOWNRCA_URB","PAOWNRCA_AGR","PAOWNRSA_PRI","PAOWNRSA_ODF","PAOWNRSA_FED","PAOWNRSA_URB","PAOWNRSA_AGR"
"11",-123.985,44.08514,76239.6473878312,0.00407123696152053,0,0,0,0,0.739129686827294,4230.73159852918,0,0,4.023053847344,5049683.3799741,498653.99084227,5.5220855879229,217.960001221392,1037.57625322859,2162.0787542758,7262.42750340025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,208127,6.47688460703308,201.812075397898,14.185,91.8746081507643,7,2000,7,0,0,100,100,21.6581680830973,29.4500236071766,34.4841831916903,65.4949480642115,36.0449244570349,2.24268177525968,0.920679886685552,0,0,0,5.38243626062323,7.90840415486308,9.82058545797923,4.90405117270789,4.90405117270789,0,13.1964117091596,0,86.8035882908404,0,0,5.52407932011331,0,5.547686496695,0,0,100,4.22402721021875,0,95.7759727897812,100,21.187617260788,27.7949968730457,33.9921826141338,65.996200750469,38.2012038774234,2.50214886067958,1.42174066810355,0,0,0,3.6489699357115,5.630253860792,7.16275186319641,3.38165862100502,3.56214449227616,0,0.0110739825396677,8.11612797011498,0,91.883872029885,0,0,34.4047007528337,0,65.5952992471663,0,0
"12",-123.82081,43.87563,145915.025869008,0.00759636350474764,0,0,0,0,0.890869554662764,1451.54328932551,0,0,0,24119314.1745964,2481661.70816333,0.0010477647653581,201.298421318643,1164.3065818959,2363.30605147916,7678.13315271527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,214068,2.65502290376431,358,47.89,127.149046861273,5,2000,7,0,0,100,100,17.4336917562724,20.4287455197133,45.8009318996416,54.1921146953405,33.7633691756272,8.60215053763441,11.326164874552,0,0,0,1.21863799283154,1.21863799283154,1.21863799283154,4.54545454545455,4.54545454545455,0,0,0,100,0,0,0,0,11.0394265232975,0,0,52.907284959128,9.4629556357947,0,90.5370443642053,100,18.0853663051124,20.1613408358938,45.0670788139044,54.9322104172065,34.7708695813127,5.71886361154709,5.80907920547441,0,0,0,2.02018809370629,2.02018809370629,4.19562308411177,1.73813469242982,1.73813469242982,0,4.22202898127298e-07,3.53368256589021,0.0037314493831998,96.4625859847266,0,0,3.19141000320369,0,96.8085899967963,0,0
"13",-124.10581,44.17071,3131.02597104471,1,0,0,0,0,0.842133175741255,1902.79220613579,0,17,0.0512320771460013,37943471.1574004,3797659.96180178,1.53977431932207,169.890168856072,960.81220117426,2231.01423941767,7593.05118148184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,196731,2.61895825696722,21.2790885430011,76.444,200.203644995602,9,2000,7,100,100,0,0,26.255625,23.455,21.9341875,78.2156875,54.7606875,2.10918114143921,1.0545905707196,0,0,0,1.79900744416873,1.79900744416873,4.03225806451613,5.8252427184466,5.8252427184466,5.8252427184466,47.6426799007444,1.92307692307692,39.2059553349876,0.43424317617866,0,7.44416873449131,0,1.24069478908189,0.186104218362283,0,81.3310284956492,70.7277703878873,61.2524550696779,29.2722296121127,38.7238461260834,21.3284084056223,24.6258083221227,29.6230597949622,70.3907825764253,45.7649742543026,3.91326950240814,2.70735678930744,0.00044803491829936,0.242676795747089,0.599579747239847,1.16208307085989,1.25696105355858,2.10508729820012,0.794423740972696,0.841821349450155,2.76142449278721,0.000405453446282624,17.5746935802666,0.0277067610115939,81.6333527349368,0.00625636538971476,0,36.0510192368597,0,61.3689099078145,0.0267896045123879,0
"14",-124.18823,42.97443,171554.276939444,0.00139329430608706,0,0,0,0,0.913494734989242,0,0,0,0.130651032071718,2068163.40396435,137882.224058342,0.266944293760378,66.2299997899681,804.330001512542,1444.58000157773,4923.20999251492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,147273,12.5667986728912,235.858815497104,3.633,45.6551795786138,7,2000,7,0,0,100,100,41.0873936581593,33.5273008507347,16.2081979891725,83.7877803557618,50.2604795050271,0.154679040989946,0,0,0,0,20.9590100541377,20.9590100541377,20.9590100541377,3.90625,3.90625,0,100,0,0,0,0,9.89945862335654,0,0,0,0,0,0,0,100,100,40.3876500857633,34.357918810749,15.8784448256146,84.1408805031447,49.7829616923957,0.615493424093633,0.39165183875092,0,0,0,10.6391506989607,23.955313216492,61.5974066075526,2.84556214847451,6.76194806179941,0,0.00193603124393631,100,0,0,0,0,100,0,0,0,0
"15",-123.74033,43.09032,217807.69032253,0.00124504491766663,0,0,0,0,0.946387401949078,0,0,0,0,258447.46773401,17112.3931897884,0,75.2599994167686,776.119999086484,1649.06999958307,5632.4199948255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194561,11.385993447733,2660.98578673249,5.128,58.3873743999746,11,2000,7,0,0,100,98.5294117647059,25.3164556962025,25.6136319376826,36.9050632911392,63.1226874391431,37.5090555014606,0,0,0,0,0,2.23953261927945,3.21324245374878,7.40019474196689,0,0,0,28.7244401168452,0,71.2755598831548,0,0,3.60272638753651,0,3.01850048685492,0,0,0,0,0,100,98.5294117647059,25.3164556962025,25.6136319376826,36.9050632911392,63.1226874391431,37.5090555014606,0,0,0,0,0,2.23953261927945,3.21324245374878,7.40019474196689,0,0,0,0,28.7244401168452,0,71.2755598831548,0,0,54.4117647058824,0,45.5882352941176,0,0
"16",-123.7577,44.12679,125993.359476193,0.077029087722731,0,0,0,0,0.893347416330884,1511.54328932551,5,65,4.15193211504774,143779705.365015,14917381.1290547,180.726072500674,108.755086841515,720.745522251523,1921.62365319334,6631.6486948374,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,200772,0.86635583863248,92,248.799,215.548466295922,10,2000,7,0,0,100,100,20.1727019498607,22.6430362116992,38.9680362116992,60.999930362117,38.3568941504178,3.13370473537604,4.24791086350975,0,0,0,4.66573816155989,7.72980501392758,14.2061281337047,10.1190476190476,22.6190476190476,0,21.2395543175487,0,78.7604456824512,0,0,5.36211699164345,0,6.33704735376045,0,0,85.4316294082193,0.756782744294565,0,99.2432172557054,99.933634463621,19.4274488838051,23.6352936422581,39.0963937299125,60.8925593283559,37.257265748264,3.93940850755193,3.58242595386223,0.000452080492410135,0.460565695498448,0.768633575880662,2.83777936327126,2.89109824028634,3.92988500771789,5.85786304946476,5.88717544078871,2.94421652299657,0.0121151340799809,14.527576999749,3.17110122629964,82.2969400707173,0.004381703234129,0,30.9312538009532,2.4675913071836,66.5830552001235,0.018099691739733,0
"17",-123.68697,44.19705,163051.602957922,0.00243145757488699,0,0,0,0,0.850512044061347,3388.85822331377,0,0,0.921048610770077,2044636.86164114,197938.832676978,0.561130461232936,114.039998315275,775.579997330904,1965.35000360385,6788.93998725899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,200383,4.07324078472206,630,7.386,30.0849564359571,9,2000,7,0,0,100,100,18.998927326361,23.0030839367123,39.8410565835345,60.1589434164655,37.1558594797533,2.49396621078037,1.36765888978278,0,0,0,3.64709037275409,3.64709037275409,6.54330919817645,4.43213296398892,4.43213296398892,0,3.96889246446769,0,96.0311075355323,0,0,0.858138911236256,0,8.82274068114776,0,0,100,0,0,100,100,18.998927326361,23.0030839367123,39.8410565835345,60.1589434164655,37.1558594797533,2.49396621078037,1.36765888978278,0,0,0,3.64709037275409,3.64709037275409,6.54330919817645,4.43213296398892,4.43213296398892,0,0.00283486799252101,3.96889246446769,0,96.0311075355323,0,0,8.86426592797784,0,91.1357340720222,0,0
"18",-123.6073,43.93039,185603.762040137,0.221930960733548,0,0,0,0,0.334255369308711,4137.35064736294,0,503,0,410561154.536006,43213992.4617493,669.379646289855,46.9068579127213,531.181752572478,1316.83515119868,4408.53563648647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,155240,0,374,396.498,0,24,2000,7,0,0,100,100,23.6012203876525,28.697343862168,31.0910265613783,68.8533740129217,40.1560301507538,4.03057678943711,4.55177206393329,0,0,0,0.590687977762335,1.11188325225851,1.80681028492008,0,0,0,84.5726198749131,0,15.4273801250869,0,0,14.9061848505907,0,0.451702571230021,0,0,78.0415218143321,0.286948725417392,0.362382624421045,99.7130512745826,99.5938815415971,25.3311684345098,35.6205144750793,23.8879630760034,76.0954889260734,40.4749743637292,2.86218554135167,2.53917899739521,0.0012251524393935,1.96186120167723,2.26877903231881,6.49585128137609,11.0259828825806,18.2135148281906,8.06197206398774,11.2026214756368,0,0.0154898820534195,53.2074645267602,0.722084875114508,42.4376665816111,0.0486651008729268,3.48678871389537,56.709208929005,0.880964655920128,37.784241306804,0.0249919051324859,4.31110363535382
"19",-123.81714,45.62795,35913.5292305617,0.000337337929124413,0,0,0,0,0.938048819030234,0,0,0,0.215197019570397,136098.195462554,4057.9737179202,0.0746379358625154,239.359995521605,1171.19999635592,3138.44999201968,10453.6499828976,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,11,1,0,0,0,0,316728,27.9318693698521,116.253769116211,18.613,519.895884581056,6,2000,7,0,0,0,0,10.3348623853211,22.6899105504587,29.3064220183486,70.6935779816514,48.0036697247706,16.0550458715596,11.9266055045872,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,2.98165137614679,0,0,0,0,0,0,0,0,10.3348623853211,22.6899105504587,29.3064220183486,70.6935779816514,48.0036697247706,16.0550458715596,11.9266055045872,0,0,0,0,0,0,0,0,0,0.0183929076555895,0,100,0,0,0,0,100,0,0,0
"20",-123.48771,45.47423,99341.5410591737,0.000476109587426196,0,0,0,0,0.917916224779102,677.132034355964,0,0,0,549620.478836284,55048.0604781254,0,219.809999594465,1169.04999168403,3181.55999375135,11421.2599755563,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,13,4,0,0,0,0,303421,5.84195996480282,797.848083904987,54.952,321.027383985845,4,2000,7,0,0,0,0,17.510172143975,18.9237871674491,37.8312989045383,62.1657276995305,43.2419405320814,6.10328638497653,1.87793427230047,0,0,0,2.03442879499218,2.19092331768388,2.34741784037559,0,0,0,0,99.6870109546166,0.312989045383412,0,0,0,10.0156494522692,0,0,0,100,0,0,0,0,17.510172143975,18.9237871674491,37.8312989045383,62.1657276995305,43.2419405320814,6.10328638497653,1.87793427230047,0,0,0,2.03442879499218,2.19092331768388,2.34741784037559,0,0,0,0,0,99.6870109546166,0.312989045383412,0,0,0,100,0,0,0
"21",-123.52239,45.24599,119399.833252555,0.0155056601361821,0,0,0,0,0.901105870318665,1001.54328932551,0,11,0,6163254.9923625,549071.488370408,0.999996591864739,140.336997163482,740.321997208521,2155.49200036544,7910.33598761186,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,0,0,261444,6.80344541956426,1528.32610663111,34.72,236.215624967271,1,2000,7,59.3348450491308,0,0.831443688586546,0,27.854119425548,20.1272864701436,36.9944066515495,63.0068783068783,42.8795918367347,4.45956160241875,1.36054421768707,0,0,0,4.08163265306122,4.08163265306122,4.08163265306122,6.89655172413793,6.89655172413793,6.89655172413793,0,0,100,0,0,0,0,8.76795162509448,0,0,45.2009203501009,28.0890422097584,27.2095716431033,67.8418648762483,56.2221871902677,34.3263400281438,20.7443648458488,36.5623640782909,63.4716515287195,42.7272866828707,0.865924242159119,1.16335845724799,0.00178477119860061,3.39690634671839,2.81201998774776,6.9363063043146,6.9363063043146,7.62263195614011,7.38829097070004,7.38829097070004,22.3043814497507,0.00182125026166016,18.0489043756665,2.71609726041583,79.2349983639177,0,0,30.6517463690381,0,69.3482536309619,0,0
"22",-123.81366,44.89135,50780.1081914275,0.00999184580203513,0,0,0,0,0.898944615276966,844.264068711929,0,3,0,6085666.42942784,604639.156004837,0,176.08538428694,984.670005279808,2892.86308211719,10868.5861735782,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,1,0,0,0,0,291592,0.573432210432129,256.367272558594,18.172,10.4204101279727,5,2000,7,0,0,0,0,28.5183752417795,20.1471953578337,31.5752417794971,68.3599613152805,48.2127659574468,1.74081237911025,0.386847195357834,0,0,0,0.967117988394584,9.86460348162476,34.6228239845261,5.15463917525773,5.15463917525773,9.27835051546392,100,0,0,0,0,18.7620889748549,0,0,0,0,100,0,0,0,0,28.0203555045872,20.7658830275229,30.3810923165138,69.6070097477064,48.8411267201835,2.0596736873165,1.37790029342131,0.000492961622985644,2.89187720097478,1.19575451377849,1.80318852901109,2.73409000339709,23.9262242186121,2.0733091538685,2.0733091538685,61.6640299328871,0,100,0,0,0,0,100,0,0,0,0
